var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
5,synchronous,20,100,5,0.952,MDL,0.0,0.0
5,synchronous,20,100,5,0.952,BDE,0.0,0.0
16,synchronous,50,100,5,0.98,MDL,0.08,0.06896551724137931
16,synchronous,50,100,5,0.98,BDE,0.08,0.06896551724137931
5,synchronous,5,50,3,0.73,MDL,0.3333333333333333,0.3333333333333333
5,synchronous,5,50,3,0.73,BDE,0.1111111111111111,0.1111111111111111
16,synchronous,20,100,5,0.8571428571428571,MDL,0.21052631578947367,0.19047619047619047
16,synchronous,20,100,5,0.8571428571428571,BDE,0.21052631578947367,0.19047619047619047
13,synchronous,5,50,1,0.016666666666666666,MDL,0.07407407407407407,0.06666666666666667
13,synchronous,5,50,1,0.016666666666666666,BDE,0.07407407407407407,0.06666666666666667
16,synchronous,20,100,5,0.95,MDL,0.08,0.06896551724137931
16,synchronous,20,100,5,0.95,BDE,0.08,0.06896551724137931
5,synchronous,80,50,3,0.984,MDL,0.0,0.0
5,synchronous,80,50,3,0.984,BDE,0.0,0.0
13,synchronous,20,20,1,0.25476190476190474,MDL,0.2413793103448276,0.21875
13,synchronous,20,20,1,0.25476190476190474,BDE,0.2413793103448276,0.21875
13,synchronous,50,50,3,0.98,MDL,0.06896551724137931,0.030303030303030304
13,synchronous,50,50,3,0.98,BDE,0.07142857142857142,0.03125
7,synchronous,50,20,1,0.9392156862745098,MDL,0.375,0.2631578947368421
7,synchronous,50,20,1,0.9392156862745098,BDE,0.375,0.2631578947368421
16,synchronous,50,50,1,0.9344,MDL,0.38461538461538464,0.2903225806451613
16,synchronous,50,50,1,0.9344,BDE,0.38461538461538464,0.2903225806451613
13,synchronous,20,20,1,0.8875,MDL,0.5882352941176471,0.5
13,synchronous,20,20,1,0.8875,BDE,0.6470588235294118,0.55
10,synchronous,20,20,1,0.5857142857142857,MDL,0.3181818181818182,0.2222222222222222
10,synchronous,20,20,1,0.5857142857142857,BDE,0.22727272727272727,0.14814814814814814
13,synchronous,80,50,3,0.8392592592592593,MDL,0.2222222222222222,0.20512820512820512
13,synchronous,80,50,3,0.8392592592592593,BDE,0.29411764705882354,0.23684210526315788
5,synchronous,80,20,1,0.9419753086419753,MDL,0.3076923076923077,0.21428571428571427
5,synchronous,80,20,1,0.9419753086419753,BDE,0.23076923076923078,0.14285714285714285
16,synchronous,20,20,5,0.95,MDL,0.08333333333333333,0.07142857142857142
16,synchronous,20,20,5,0.95,BDE,0.08333333333333333,0.07142857142857142
7,synchronous,50,50,3,0.9725490196078431,MDL,0.2631578947368421,0.23809523809523808
7,synchronous,50,50,3,0.9725490196078431,BDE,0.2777777777777778,0.25
10,synchronous,5,100,1,0.162,MDL,0.4166666666666667,0.35714285714285715
10,synchronous,5,100,1,0.162,BDE,0.45454545454545453,0.38461538461538464
5,synchronous,50,50,3,0.976,MDL,0.0,0.0
5,synchronous,50,50,3,0.976,BDE,0.0,0.0
10,synchronous,50,50,5,0.9764,MDL,0.0,0.0
10,synchronous,50,50,5,0.9764,BDE,0.0,0.0
10,synchronous,50,20,1,0.8058823529411765,MDL,0.2727272727272727,0.18518518518518517
10,synchronous,50,20,1,0.8058823529411765,BDE,0.3181818181818182,0.2222222222222222
7,synchronous,80,100,1,0.983,MDL,1.0,0.6363636363636364
7,synchronous,80,100,1,0.983,BDE,1.0,0.6363636363636364
16,synchronous,50,20,5,0.9441176470588235,MDL,0.08571428571428572,0.05
16,synchronous,50,20,5,0.9441176470588235,BDE,0.08823529411764706,0.05128205128205128
7,synchronous,5,50,1,0.712,MDL,0.7272727272727273,0.6153846153846154
7,synchronous,5,50,1,0.712,BDE,1.0,0.8
7,synchronous,5,50,3,0.812,MDL,0.4,0.35294117647058826
7,synchronous,5,50,3,0.812,BDE,0.5,0.42857142857142855
5,synchronous,80,50,5,0.9859259259259259,MDL,0.2,0.09090909090909091
5,synchronous,80,50,5,0.9859259259259259,BDE,0.25,0.1111111111111111
5,synchronous,80,100,5,0.9838271604938271,MDL,0.2,0.09090909090909091
5,synchronous,80,100,5,0.9838271604938271,BDE,0.2,0.09090909090909091
16,synchronous,20,50,1,0.823,MDL,0.38461538461538464,0.2903225806451613
16,synchronous,20,50,1,0.823,BDE,0.38461538461538464,0.2903225806451613
13,synchronous,20,50,1,0.885,MDL,0.5789473684210527,0.5
13,synchronous,20,50,1,0.885,BDE,0.5789473684210527,0.5
5,synchronous,20,100,5,0.9371428571428572,MDL,0.3333333333333333,0.3333333333333333
5,synchronous,20,100,5,0.9371428571428572,BDE,0.2222222222222222,0.2222222222222222
10,synchronous,50,20,3,0.962,MDL,0.0,0.0
10,synchronous,50,20,3,0.962,BDE,0.0,0.0
13,synchronous,5,100,5,0.802,MDL,0.037037037037037035,0.03333333333333333
13,synchronous,5,100,5,0.802,BDE,0.041666666666666664,0.037037037037037035
13,synchronous,5,100,1,0.008333333333333333,MDL,0.13333333333333333,0.12121212121212122
13,synchronous,5,100,1,0.008333333333333333,BDE,0.10344827586206896,0.09375
13,synchronous,80,20,1,0.6166666666666667,MDL,0.3103448275862069,0.24242424242424243
13,synchronous,80,20,1,0.6166666666666667,BDE,0.3103448275862069,0.24242424242424243
13,synchronous,80,50,5,0.8960493827160494,MDL,0.25,0.22857142857142856
13,synchronous,80,50,5,0.8960493827160494,BDE,0.23529411764705882,0.21621621621621623
7,synchronous,5,50,1,0.56,MDL,0.21428571428571427,0.11764705882352941
7,synchronous,5,50,1,0.56,BDE,0.14285714285714285,0.125
7,synchronous,50,20,5,0.9745098039215686,MDL,0.18181818181818182,0.15384615384615385
7,synchronous,50,20,5,0.9745098039215686,BDE,0.2,0.16666666666666666
5,synchronous,50,50,1,0.9254901960784314,MDL,0.4166666666666667,0.3076923076923077
5,synchronous,50,50,1,0.9254901960784314,BDE,0.4166666666666667,0.3076923076923077
13,synchronous,50,20,5,0.8803921568627451,MDL,0.1724137931034483,0.15625
13,synchronous,50,20,5,0.8803921568627451,BDE,0.23333333333333334,0.21212121212121213
7,synchronous,5,20,3,0.8166666666666667,MDL,0.2,0.16666666666666666
7,synchronous,5,20,3,0.8166666666666667,BDE,0.1111111111111111,0.09090909090909091
10,synchronous,50,100,5,0.957843137254902,MDL,0.07407407407407407,0.06451612903225806
10,synchronous,50,100,5,0.957843137254902,BDE,0.07407407407407407,0.06451612903225806
10,synchronous,80,100,1,0.941375,MDL,0.7142857142857143,0.5555555555555556
10,synchronous,80,100,1,0.941375,BDE,0.7142857142857143,0.5555555555555556
7,synchronous,5,20,5,0.8166666666666667,MDL,0.0,0.0
7,synchronous,5,20,5,0.8166666666666667,BDE,0.0,0.0
10,synchronous,80,20,5,0.9825,MDL,0.0,0.0
10,synchronous,80,20,5,0.9825,BDE,0.0,0.0
5,synchronous,80,100,1,0.9425925925925925,MDL,0.6666666666666666,0.3333333333333333
5,synchronous,80,100,1,0.9425925925925925,BDE,0.6666666666666666,0.3333333333333333
5,synchronous,20,20,5,0.9428571428571428,MDL,0.0,0.0
5,synchronous,20,20,5,0.9428571428571428,BDE,0.0,0.0
16,synchronous,50,100,1,0.9324,MDL,0.38461538461538464,0.2903225806451613
16,synchronous,50,100,1,0.9324,BDE,0.38461538461538464,0.2903225806451613
16,synchronous,50,50,3,0.9664,MDL,0.06666666666666667,0.02857142857142857
16,synchronous,50,50,3,0.9664,BDE,0.06896551724137931,0.029411764705882353
5,synchronous,80,20,5,0.9875,MDL,0.0,0.0
5,synchronous,80,20,5,0.9875,BDE,0.0,0.0
7,synchronous,5,100,3,0.808,MDL,0.4,0.35294117647058826
7,synchronous,5,100,3,0.808,BDE,0.5,0.42857142857142855
13,synchronous,50,100,5,0.98,MDL,0.030303030303030304,0.027777777777777776
13,synchronous,50,100,5,0.98,BDE,0.030303030303030304,0.027777777777777776
13,synchronous,80,100,3,0.9875,MDL,0.07142857142857142,0.03125
13,synchronous,80,100,3,0.9875,BDE,0.07142857142857142,0.03125
10,synchronous,50,20,3,0.9313725490196079,MDL,0.16666666666666666,0.14285714285714285
10,synchronous,50,20,3,0.9313725490196079,BDE,0.11538461538461539,0.1
16,synchronous,5,20,5,0.5166666666666667,MDL,0.16666666666666666,0.10344827586206896
16,synchronous,5,20,5,0.5166666666666667,BDE,0.16666666666666666,0.10344827586206896
13,synchronous,20,20,3,0.4095238095238095,MDL,0.15625,0.14285714285714285
13,synchronous,20,20,3,0.4095238095238095,BDE,0.15151515151515152,0.1388888888888889
7,synchronous,20,50,1,0.929,MDL,1.0,0.6363636363636364
7,synchronous,20,50,1,0.929,BDE,1.0,0.6363636363636364
10,synchronous,80,50,5,0.9845,MDL,0.0,0.0
10,synchronous,80,50,5,0.9845,BDE,0.0,0.0
7,synchronous,50,50,5,0.9816,MDL,0.6,0.38461538461538464
7,synchronous,50,50,5,0.9816,BDE,0.6,0.38461538461538464
16,synchronous,5,100,5,0.5066666666666667,MDL,0.1388888888888889,0.125
16,synchronous,5,100,5,0.5066666666666667,BDE,0.1388888888888889,0.125
16,synchronous,50,20,1,0.7558823529411764,MDL,0.13513513513513514,0.09523809523809523
16,synchronous,50,20,1,0.7558823529411764,BDE,0.13513513513513514,0.09523809523809523
10,synchronous,50,50,1,0.9096,MDL,0.7142857142857143,0.5555555555555556
10,synchronous,50,50,1,0.9096,BDE,0.7142857142857143,0.5555555555555556
10,synchronous,20,20,1,0.765,MDL,0.6428571428571429,0.5
10,synchronous,20,20,1,0.765,BDE,0.6428571428571429,0.5
16,synchronous,5,100,1,0.013333333333333334,MDL,0.05555555555555555,0.024390243902439025
16,synchronous,5,100,1,0.013333333333333334,BDE,0.05714285714285714,0.025
7,synchronous,80,20,5,0.9876543209876543,MDL,0.21428571428571427,0.1875
7,synchronous,80,20,5,0.9876543209876543,BDE,0.15384615384615385,0.13333333333333333
7,synchronous,50,100,1,0.9718,MDL,0.8,0.5384615384615384
7,synchronous,50,100,1,0.9718,BDE,1.0,0.6363636363636364
16,synchronous,80,20,5,0.9679012345679012,MDL,0.12121212121212122,0.10810810810810811
16,synchronous,80,20,5,0.9679012345679012,BDE,0.12903225806451613,0.11428571428571428
7,synchronous,5,50,5,0.812,MDL,0.5555555555555556,0.45454545454545453
7,synchronous,5,50,5,0.812,BDE,0.6666666666666666,0.4166666666666667
7,synchronous,50,100,3,0.9814,MDL,0.5454545454545454,0.35714285714285715
7,synchronous,50,100,3,0.9814,BDE,0.5454545454545454,0.35714285714285715
7,synchronous,20,100,3,0.9452380952380952,MDL,0.21052631578947367,0.19047619047619047
7,synchronous,20,100,3,0.9452380952380952,BDE,0.21052631578947367,0.19047619047619047
16,synchronous,20,100,3,0.7980952380952381,MDL,0.125,0.06521739130434782
16,synchronous,20,100,3,0.7980952380952381,BDE,0.125,0.06521739130434782
10,synchronous,5,100,1,0.04666666666666667,MDL,0.21739130434782608,0.14285714285714285
10,synchronous,5,100,1,0.04666666666666667,BDE,0.18181818181818182,0.1111111111111111
5,synchronous,20,100,1,0.876,MDL,1.0,0.7777777777777778
5,synchronous,20,100,1,0.876,BDE,1.0,0.7777777777777778
5,synchronous,50,100,3,0.9662745098039216,MDL,0.4,0.4
5,synchronous,50,100,3,0.9662745098039216,BDE,0.3,0.3
5,synchronous,50,20,3,0.9754901960784313,MDL,0.0,0.0
5,synchronous,50,20,3,0.9754901960784313,BDE,0.0,0.0
13,synchronous,80,20,3,0.9875,MDL,0.07142857142857142,0.06451612903225806
13,synchronous,80,20,3,0.9875,BDE,0.07142857142857142,0.06451612903225806
13,synchronous,50,100,3,0.9802,MDL,0.07142857142857142,0.06451612903225806
13,synchronous,50,100,3,0.9802,BDE,0.07142857142857142,0.06451612903225806
13,synchronous,80,100,1,0.6137037037037038,MDL,0.29411764705882354,0.23684210526315788
13,synchronous,80,100,1,0.6137037037037038,BDE,0.3225806451612903,0.2571428571428571
5,synchronous,50,20,1,0.8911764705882353,MDL,0.4166666666666667,0.3076923076923077
5,synchronous,50,20,1,0.8911764705882353,BDE,0.4166666666666667,0.3076923076923077
7,synchronous,80,20,1,0.9635802469135802,MDL,0.375,0.2631578947368421
7,synchronous,80,20,1,0.9635802469135802,BDE,0.375,0.2631578947368421
7,synchronous,80,100,5,0.987875,MDL,0.5,0.3333333333333333
7,synchronous,80,100,5,0.987875,BDE,0.5454545454545454,0.35714285714285715
7,synchronous,80,100,3,0.988375,MDL,0.46153846153846156,0.3125
7,synchronous,80,100,3,0.988375,BDE,0.5454545454545454,0.35714285714285715
16,synchronous,50,50,5,0.94,MDL,0.1891891891891892,0.17073170731707318
16,synchronous,50,50,5,0.94,BDE,0.1891891891891892,0.17073170731707318
10,synchronous,20,100,3,0.9075,MDL,0.0,0.0
10,synchronous,20,100,3,0.9075,BDE,0.0,0.0
5,synchronous,80,100,5,0.988,MDL,0.0,0.0
5,synchronous,80,100,5,0.988,BDE,0.0,0.0
16,synchronous,20,50,3,0.922,MDL,0.07407407407407407,0.03125
16,synchronous,20,50,3,0.922,BDE,0.07407407407407407,0.03125
13,synchronous,80,50,3,0.9875,MDL,0.07142857142857142,0.03125
13,synchronous,80,50,3,0.9875,BDE,0.07142857142857142,0.03125
10,synchronous,5,20,1,0.22,MDL,0.5,0.4
10,synchronous,5,20,1,0.22,BDE,0.5,0.3888888888888889
13,synchronous,50,100,1,0.9542,MDL,0.55,0.4782608695652174
13,synchronous,50,100,1,0.9542,BDE,0.5789473684210527,0.5
10,synchronous,50,20,5,0.9529411764705882,MDL,0.23529411764705882,0.19047619047619047
10,synchronous,50,20,5,0.9529411764705882,BDE,0.25,0.2
10,synchronous,5,100,5,0.64,MDL,0.13043478260869565,0.1111111111111111
10,synchronous,5,100,5,0.64,BDE,0.1111111111111111,0.09090909090909091
13,synchronous,50,20,1,0.957,MDL,0.5555555555555556,0.47619047619047616
13,synchronous,50,20,1,0.957,BDE,0.6111111111111112,0.5238095238095238
5,synchronous,20,20,5,0.9525,MDL,0.0,0.0
5,synchronous,20,20,5,0.9525,BDE,0.0,0.0
5,synchronous,5,100,5,0.7983333333333333,MDL,0.0,0.0
5,synchronous,5,100,5,0.7983333333333333,BDE,0.0,0.0
13,synchronous,50,100,3,0.7384313725490196,MDL,0.2222222222222222,0.20512820512820512
13,synchronous,50,100,3,0.7384313725490196,BDE,0.2222222222222222,0.20512820512820512
16,synchronous,50,50,3,0.9094117647058824,MDL,0.1,0.043478260869565216
16,synchronous,50,50,3,0.9094117647058824,BDE,0.1,0.043478260869565216
10,synchronous,20,50,1,0.77,MDL,0.7142857142857143,0.5555555555555556
10,synchronous,20,50,1,0.77,BDE,0.7142857142857143,0.5555555555555556
16,synchronous,5,20,5,0.8,MDL,0.09523809523809523,0.08
16,synchronous,5,20,5,0.8,BDE,0.09523809523809523,0.08
7,synchronous,20,100,1,0.8590476190476191,MDL,0.4375,0.3157894736842105
7,synchronous,20,100,1,0.8590476190476191,BDE,0.4375,0.3157894736842105
13,synchronous,20,20,5,0.95,MDL,0.030303030303030304,0.027777777777777776
13,synchronous,20,20,5,0.95,BDE,0.030303030303030304,0.027777777777777776
5,synchronous,80,100,3,0.984,MDL,0.0,0.0
5,synchronous,80,100,3,0.984,BDE,0.0,0.0
13,synchronous,5,100,1,0.534,MDL,0.39285714285714285,0.3548387096774194
13,synchronous,5,100,1,0.534,BDE,0.39285714285714285,0.3548387096774194
10,synchronous,5,20,3,0.45,MDL,0.2,0.15789473684210525
10,synchronous,5,20,3,0.45,BDE,0.14285714285714285,0.1111111111111111
13,synchronous,50,50,1,0.9516,MDL,0.5789473684210527,0.5
13,synchronous,50,50,1,0.9516,BDE,0.5789473684210527,0.5
10,synchronous,20,50,1,0.6047619047619047,MDL,0.4090909090909091,0.2962962962962963
10,synchronous,20,50,1,0.6047619047619047,BDE,0.4090909090909091,0.2962962962962963
10,synchronous,50,100,1,0.905,MDL,0.7142857142857143,0.5555555555555556
10,synchronous,50,100,1,0.905,BDE,0.7142857142857143,0.5555555555555556
10,synchronous,20,100,1,0.7685,MDL,0.5882352941176471,0.47619047619047616
10,synchronous,20,100,1,0.7685,BDE,0.7142857142857143,0.5555555555555556
10,synchronous,80,50,1,0.9034567901234568,MDL,0.4090909090909091,0.2962962962962963
10,synchronous,80,50,1,0.9034567901234568,BDE,0.4090909090909091,0.2962962962962963
13,synchronous,5,20,3,0.8,MDL,0.041666666666666664,0.037037037037037035
13,synchronous,5,20,3,0.8,BDE,0.041666666666666664,0.037037037037037035
10,synchronous,20,20,3,0.861904761904762,MDL,0.17647058823529413,0.14285714285714285
10,synchronous,20,20,3,0.861904761904762,BDE,0.17647058823529413,0.14285714285714285
7,synchronous,20,20,5,0.9666666666666667,MDL,0.2,0.16666666666666666
7,synchronous,20,20,5,0.9666666666666667,BDE,0.2222222222222222,0.18181818181818182
10,synchronous,5,20,5,0.71,MDL,0.0,0.0
10,synchronous,5,20,5,0.71,BDE,0.0,0.0
13,synchronous,80,100,1,0.97025,MDL,0.5789473684210527,0.5
13,synchronous,80,100,1,0.97025,BDE,0.5789473684210527,0.5
16,synchronous,5,100,5,0.8,MDL,0.06060606060606061,0.05405405405405406
16,synchronous,5,100,5,0.8,BDE,0.07407407407407407,0.06451612903225806
7,synchronous,20,50,5,0.9580952380952381,MDL,0.08333333333333333,0.07142857142857142
7,synchronous,20,50,5,0.9580952380952381,BDE,0.1,0.08333333333333333
16,synchronous,20,100,1,0.823,MDL,0.37037037037037035,0.28125
16,synchronous,20,100,1,0.823,BDE,0.38461538461538464,0.2903225806451613
5,synchronous,50,50,5,0.9788235294117648,MDL,0.125,0.125
5,synchronous,50,50,5,0.9788235294117648,BDE,0.0,0.0
5,synchronous,5,100,3,0.6983333333333334,MDL,0.23076923076923078,0.23076923076923078
5,synchronous,5,100,3,0.6983333333333334,BDE,0.3,0.3
13,synchronous,5,100,5,0.27,MDL,0.2692307692307692,0.2413793103448276
13,synchronous,5,100,5,0.27,BDE,0.30434782608695654,0.2692307692307692
7,synchronous,5,20,3,0.8,MDL,0.4,0.3333333333333333
7,synchronous,5,20,3,0.8,BDE,0.4,0.3333333333333333
7,synchronous,50,100,5,0.9829411764705882,MDL,0.17647058823529413,0.15789473684210525
7,synchronous,50,100,5,0.9829411764705882,BDE,0.2,0.17647058823529413
13,synchronous,20,100,3,0.4980952380952381,MDL,0.2571428571428571,0.20512820512820512
13,synchronous,20,100,3,0.4980952380952381,BDE,0.2571428571428571,0.20512820512820512
16,synchronous,50,100,1,0.7303921568627451,MDL,0.20512820512820512,0.1590909090909091
16,synchronous,50,100,1,0.7303921568627451,BDE,0.20512820512820512,0.1590909090909091
10,synchronous,50,20,1,0.907,MDL,0.6428571428571429,0.5
10,synchronous,50,20,1,0.907,BDE,0.6428571428571429,0.5
10,synchronous,5,50,3,0.39666666666666667,MDL,0.125,0.10714285714285714
10,synchronous,5,50,3,0.39666666666666667,BDE,0.13636363636363635,0.11538461538461539
5,synchronous,80,20,5,0.9827160493827161,MDL,0.1,0.1
5,synchronous,80,20,5,0.9827160493827161,BDE,0.0,0.0
16,synchronous,5,20,3,0.69,MDL,0.09090909090909091,0.037037037037037035
16,synchronous,5,20,3,0.69,BDE,0.09090909090909091,0.037037037037037035
10,synchronous,50,50,3,0.9337254901960784,MDL,0.2857142857142857,0.19230769230769232
10,synchronous,50,50,3,0.9337254901960784,BDE,0.2857142857142857,0.19230769230769232
10,synchronous,20,100,5,0.8904761904761904,MDL,0.2727272727272727,0.23076923076923078
